id,date,lat,long,initGovt,initRebel,initCiv,initOther,targetGovt,targetRebel,targetCiv,targetOther,direct,name,areaSqKm,boundary
318,19760730,54.575322,-6.004313,0,1,0,0,0,0,1,0,1,South Antrim,938.1374447,1
319,19760730,54.5965004,-5.955880165,0,1,0,0,0,0,1,0,1,Belfast West,10.69025471,1
320,19760730,54.5965004,-5.955880165,0,1,0,0,0,0,1,0,1,Belfast West,10.69025471,1
321,19760810,54.566015,-5.989479,0,1,0,0,0,0,1,0,0,Belfast South,24.27765275,1
322,19760810,54.566015,-5.989479,0,1,0,0,0,0,1,0,0,Belfast South,24.27765275,1
323,19760810,54.566015,-5.989479,0,1,0,0,0,0,1,0,0,Belfast South,24.27765275,1
324,19760819,54.5965004,-5.955880165,0,1,0,0,0,0,1,0,0,Belfast West,10.69025471,1
325,19760825,54.5965004,-5.955880165,0,1,0,0,0,0,1,0,1,Belfast West,10.69025471,1
326,19760915,54.59629822,-5.930039883,0,1,0,0,0,0,1,0,0,Belfast North,23.29125962,1
327,19760924,54.5965004,-5.955880165,0,1,0,0,0,0,1,0,1,Belfast West,10.69025471,1
328,19760924,54.5965004,-5.955880165,0,1,0,0,0,0,1,0,1,Belfast West,10.69025471,1
329,19760925,54.558931,-5.991691,0,1,0,0,0,0,1,0,1,Belfast South,24.27765275,0
330,19760925,54.558931,-5.991691,0,1,0,0,0,0,1,0,1,Belfast South,24.27765275,0
331,19761009,54.86345,-6.276878,0,1,0,0,0,0,1,0,0,North Antrim,2099.995932,0
332,19761013,54.458174,-6.603345,0,1,0,0,0,0,1,0,1,Armagh,1368.053543,0
333,19761123,54.99810028,-7.30934,0,1,0,0,0,0,1,0,1,Londonderry,1526.103519,0
334,19761128,54.34640121,-6.656970024,0,1,0,0,0,0,1,0,1,Armagh,1368.053543,0
335,19761128,54.990977,-7.334699,0,1,0,0,0,0,1,0,0,Londonderry,1526.103519,0
336,19761213,54.601022,-5.938232,0,1,0,0,0,0,1,0,0,Belfast North,23.29125962,1
337,19761218,54.354557,-6.635592,0,1,0,0,0,0,1,0,0,Armagh,1368.053543,0
338,19770101,54.68149948,-5.967889786,0,1,0,0,0,0,1,0,0,South Antrim,938.1374447,0
339,19770121,54.599272,-5.934594,0,1,0,0,0,0,1,0,0,Belfast North,23.29125962,1
340,19770202,54.99810028,-7.30934,0,1,0,0,0,0,1,0,1,Londonderry,1526.103519,0
341,19770226,54.182347,-6.326092,0,1,0,0,0,0,1,0,1,South Down,1797.012474,1
342,19770301,54.42554855,-6.438469887,0,1,0,0,0,0,1,0,1,Armagh,1368.053543,0
343,19770302,54.5965004,-5.955880165,0,1,0,0,0,0,1,0,1,Belfast West,10.69025471,1
344,19770304,54.6559906,-5.933694839,0,1,0,0,0,0,1,0,1,South Antrim,938.1374447,1
345,19770310,54.604778,-5.928184,0,1,0,0,0,0,1,0,0,Belfast North,23.29125962,1
346,19770315,54.5965004,-5.955880165,0,1,0,0,0,0,1,0,1,Belfast West,10.69025471,1
347,19770328,54.812797,-6.437509,0,1,0,0,0,0,1,0,1,North Antrim,2099.995932,0
348,19770409,54.5965004,-5.955880165,0,1,0,0,0,0,1,0,0,Belfast West,10.69025471,1
349,19770410,54.5965004,-5.955880165,0,1,0,0,0,0,1,0,0,Belfast West,10.69025471,1
350,19770421,54.5965004,-5.955880165,0,1,0,0,0,0,1,0,1,Belfast West,10.69025471,1
351,19770503,54.592304,-6.044342,0,1,0,0,0,0,1,0,0,South Antrim,938.1374447,0
352,19770530,54.597821,-5.936269,0,1,0,0,0,0,1,0,1,Belfast North,23.29125962,1
353,19770727,54.5965004,-5.955880165,0,1,0,0,0,0,1,0,1,Belfast West,10.69025471,1
354,19770727,54.5965004,-5.955880165,0,1,0,0,0,0,1,0,1,Belfast West,10.69025471,1
355,19770907,54.61523056,-6.669256687,0,1,0,0,0,0,1,0,0,Mid Ulster,2757.272662,0
356,19771012,54.6559906,-5.933694839,0,1,0,0,0,0,1,0,1,South Antrim,938.1374447,1
357,19771019,54.5965004,-5.955880165,0,1,0,0,0,0,1,0,1,Belfast West,10.69025471,1
358,19771111,54.599765,-5.934436,0,1,0,0,0,0,1,0,1,Belfast North,23.29125962,1
359,19780204,54.629463,-5.920532,0,1,0,0,0,0,1,0,1,Belfast North,23.29125962,0
360,19780208,54.84669876,-6.675849915,0,1,0,0,0,0,1,0,1,Mid Ulster,2757.272662,0
361,19780303,54.604276,-5.931087,0,1,0,0,0,0,1,0,1,Belfast North,23.29125962,1
362,19780408,54.5965004,-5.955880165,0,1,0,0,0,0,1,0,0,Belfast West,10.69025471,1
363,19780525,54.37739944,-7.771440029,0,1,0,0,0,0,1,0,0,Fermanagh and South Tyrone,3064.088904,0
364,19780525,54.37739944,-7.771440029,0,1,0,0,0,0,1,0,0,Fermanagh and South Tyrone,3064.088904,0
365,19780721,54.29835129,-7.873449802,0,1,0,0,0,0,1,0,1,Fermanagh and South Tyrone,3064.088904,0
366,19780808,54.598383,-5.961886,0,1,0,0,0,0,1,0,1,Belfast West,10.69025471,1
367,19780928,54.997969,-7.321339,0,1,0,0,0,0,1,0,1,Londonderry,1526.103519,0
368,19781116,54.579596,-6.000746,0,1,0,0,0,0,1,0,0,South Antrim,938.1374447,1
369,19790203,54.613674,-5.948206,0,1,0,0,0,0,1,0,1,Belfast North,23.29125962,0
370,19790224,54.33183994,-6.656287949,0,1,0,0,0,0,1,0,1,Armagh,1368.053543,0
371,19790224,54.33183995,-6.656287962,0,1,0,0,0,0,1,0,1,Armagh,1368.053543,0
372,19790602,54.346924,-6.637372,0,1,0,0,0,0,1,0,1,Armagh,1368.053543,0
373,19790619,54.70709991,-6.196080208,0,1,0,0,0,0,1,0,0,South Antrim,938.1374447,0
374,19790715,54.573185,-5.991575,0,1,0,0,0,0,1,0,0,Belfast West,10.69025471,1
375,19790810,55.005594,-7.27726,0,1,0,0,0,0,1,0,1,Londonderry,1526.103519,0
376,19790908,54.598545,-5.983714,0,1,0,0,0,0,1,0,0,Belfast West,10.69025471,1
377,19791024,54.606664,-5.980956,0,1,0,0,0,0,1,0,1,Belfast West,10.69025471,1
378,19800117,54.87850189,-6.297929764,0,1,0,0,0,0,1,0,0,North Antrim,2099.995932,0
379,19800117,54.87850189,-6.297929764,0,1,0,0,0,0,1,0,0,North Antrim,2099.995932,0
380,19800209,54.580821,-5.989876,0,1,0,0,0,0,1,0,0,Belfast West,10.69025471,1
381,19800425,54.5965004,-5.955880165,0,1,0,0,0,0,1,0,0,Belfast West,10.69025471,1
382,19800514,54.99810028,-7.30934,0,1,0,0,0,0,1,0,1,Londonderry,1526.103519,0
383,19800817,54.5965004,-5.955880165,0,1,0,0,0,0,1,0,1,Belfast West,10.69025471,1
384,19801114,54.5965004,-5.955880165,0,1,0,0,0,0,1,0,0,Belfast West,10.69025471,1
385,19801119,54.5965004,-5.955880165,0,1,0,0,0,0,1,0,1,Belfast West,10.69025471,1
386,19801209,54.818569,-7.460546,0,1,0,0,0,0,1,0,1,Mid Ulster,2757.272662,0
387,19810222,54.579596,-6.000746,0,1,0,0,0,0,1,0,0,South Antrim,938.1374447,1
388,19810319,54.34640121,-6.656970024,0,1,0,0,0,0,1,0,1,Armagh,1368.053543,0
389,19810407,54.99810028,-7.30934,0,1,0,0,0,0,1,0,1,Londonderry,1526.103519,0
390,19810603,54.99588,-7.345964,0,1,0,0,0,0,1,0,0,Londonderry,1526.103519,0
391,19810626,54.5965004,-5.955880165,0,1,0,0,0,0,1,0,0,Belfast West,10.69025471,1
392,19810712,54.611853,-5.966248,0,1,0,0,0,0,1,0,1,Belfast North,23.29125962,1
393,19810715,54.604848,-5.979359,0,1,0,0,0,0,1,0,1,Belfast West,10.69025471,1
394,19810721,54.99180984,-7.31344986,0,1,0,0,0,0,1,0,1,Londonderry,1526.103519,0
395,19810811,54.60282266,-5.927267235,0,1,0,0,0,0,1,0,1,Belfast North,23.29125962,1
396,19810927,54.599298,-5.952861,0,1,0,0,0,0,1,0,0,Belfast West,10.69025471,1
399,19811027,55.022245,-7.313197,0,1,0,0,0,0,1,0,0,Londonderry,1526.103519,0
400,19811108,54.30600111,-6.642447319,0,1,0,0,0,0,1,0,1,Armagh,1368.053543,0
401,19811114,54.560763,-5.980785,0,1,0,0,0,0,1,0,1,Belfast South,24.27765275,0
402,19820102,54.569208,-6.011309,0,1,0,0,0,0,1,0,0,South Antrim,938.1374447,1
403,19820119,55.002955,-7.334927,0,1,0,0,0,0,1,0,0,Londonderry,1526.103519,0
404,19820315,54.349336,-6.26957,0,1,0,0,0,0,1,0,0,South Down,1797.012474,0
405,19820403,54.596543,-5.952683,0,1,0,0,0,0,1,0,0,Belfast West,10.69025471,1
406,19820420,54.74679947,-6.602260113,0,1,0,0,0,0,1,0,0,Mid Ulster,2757.272662,0
407,19820420,54.74679947,-6.602260113,0,1,0,0,0,0,1,0,0,Mid Ulster,2757.272662,0
408,19820423,54.56895919,-5.992133379,0,1,0,0,0,0,1,0,0,Belfast South,24.27765275,1
409,19820602,54.5965004,-5.955880165,0,1,0,0,0,0,1,0,0,Belfast West,10.69025471,1
410,19820716,54.978119,-7.331132,0,1,0,0,0,0,1,0,0,Londonderry,1526.103519,0
411,19820916,54.5965004,-5.955880165,0,1,0,0,0,0,1,0,1,Belfast West,10.69025471,1
412,19820916,54.59928,-5.947665,0,1,0,0,0,0,1,0,1,Belfast West,10.69025471,1
413,19820925,54.5965004,-5.955880165,0,1,0,0,0,0,1,0,1,Belfast West,10.69025471,1
414,19820925,54.599202,-5.90093,0,1,0,0,0,0,1,0,1,Belfast East,49.63733114,0
415,19821109,54.34339905,-7.634819984,0,1,0,0,0,0,1,0,1,Fermanagh and South Tyrone,3064.088904,0
416,19821207,55.04457092,-7.0167799,0,1,0,0,0,0,1,0,1,Londonderry,1526.103519,0
417,19821207,55.04457092,-7.0167799,0,1,0,0,0,0,1,0,1,Londonderry,1526.103519,0
418,19821207,55.04457092,-7.0167799,0,1,0,0,0,0,1,0,1,Londonderry,1526.103519,0
419,19821207,55.04457092,-7.0167799,0,1,0,0,0,0,1,0,1,Londonderry,1526.103519,0
420,19821207,55.04457092,-7.0167799,0,1,0,0,0,0,1,0,1,Londonderry,1526.103519,0
421,19821207,55.04457092,-7.0167799,0,1,0,0,0,0,1,0,1,Londonderry,1526.103519,0
422,19830116,54.578738,-5.945049,0,1,0,0,0,0,1,0,1,Belfast South,24.27765275,1
423,19830219,54.284777,-7.669935,0,1,0,0,0,0,1,0,1,Fermanagh and South Tyrone,3064.088904,0
424,19830309,54.34640121,-6.656970024,0,1,0,0,0,0,1,0,1,Armagh,1368.053543,0
425,19830506,54.66040039,-7.56938982,0,1,0,0,0,0,1,0,0,Mid Ulster,2757.272662,0
426,19830510,54.978119,-7.331132,0,1,0,0,0,0,1,0,1,Londonderry,1526.103519,0
427,19830709,54.6559906,-5.933694839,0,1,0,0,0,0,1,0,1,South Antrim,938.1374447,1
428,19830713,54.34640121,-6.656970024,0,1,0,0,0,0,1,0,0,Armagh,1368.053543,0
429,19830713,54.34640121,-6.656970024,0,1,0,0,0,0,1,0,0,Armagh,1368.053543,0
430,19830824,54.997013,-7.321587,0,1,0,0,0,0,1,0,1,Londonderry,1526.103519,0
431,19831010,54.17744,-6.345379,0,1,0,0,0,0,1,0,1,Armagh,1368.053543,0
432,19831207,54.5965004,-5.955880165,0,1,0,0,0,0,1,0,1,Belfast West,10.69025471,1
436,19840303,54.34640121,-6.656970024,0,1,0,0,0,0,1,0,1,Armagh,1368.053543,0
437,19840408,54.578738,-5.945049,0,1,0,0,0,0,1,0,1,Belfast South,24.27765275,1
438,19840413,54.554676,-6.024448,0,1,0,0,0,0,1,0,0,South Antrim,938.1374447,1
439,19840429,54.344323,-6.664994,0,1,0,0,0,0,1,0,0,Armagh,1368.053543,0
440,19840609,54.585424,-5.974594,0,1,0,0,0,0,1,0,0,Belfast West,10.69025471,1
441,19840907,54.6559906,-5.933694839,0,1,0,0,0,0,1,0,1,South Antrim,938.1374447,1
443,19850223,54.991292,-7.328269,0,1,0,0,0,0,1,0,0,Londonderry,1526.103519,0
444,19850403,54.1887207,-6.362110138,0,1,0,0,0,0,1,0,1,Armagh,1368.053543,0
445,19850503,54.302128,-5.999674,0,1,0,0,0,0,1,0,1,South Down,1797.012474,0
446,19850822,54.6559906,-5.933694839,0,1,0,0,0,0,1,0,1,South Antrim,938.1374447,1
447,19850823,54.597482,-6.882141,0,1,0,0,0,0,1,0,1,Mid Ulster,2757.272662,0
448,19850908,54.588021,-5.988906,0,1,0,0,0,0,1,0,0,South Antrim,938.1374447,1
449,19850908,54.5965004,-5.955880165,0,1,0,0,0,0,1,0,0,Belfast West,10.69025471,1
450,19851007,54.6559906,-5.933694839,0,1,0,0,0,0,1,0,0,South Antrim,938.1374447,1
451,19851121,55.02167795,-7.308106474,0,1,0,0,0,0,1,0,1,Londonderry,1526.103519,0
452,19851130,54.5965004,-5.955880165,0,1,0,0,0,0,1,0,0,Belfast West,10.69025471,1
453,19860211,54.35046768,-7.644734859,0,1,0,0,0,0,1,0,1,Fermanagh and South Tyrone,3064.088904,0
454,19860517,54.6559906,-5.933694839,0,1,0,0,0,0,1,0,1,South Antrim,938.1374447,1
455,19860730,54.6559906,-5.933694839,0,1,0,0,0,0,1,0,0,South Antrim,938.1374447,1
456,19860828,55.003973,-7.321963,0,1,0,0,0,0,1,0,1,Londonderry,1526.103519,0
457,19860912,55.003659,-7.278343,0,1,0,0,0,0,1,0,1,Londonderry,1526.103519,0
458,19861024,55.0320015,-7.292570114,0,1,0,0,0,0,1,0,1,Londonderry,1526.103519,0
459,19861212,54.675275,-7.625506,0,1,0,0,0,0,1,0,1,Mid Ulster,2757.272662,0
460,19870101,54.293089,-6.553294,0,1,0,0,0,0,1,0,1,Armagh,1368.053543,0
461,19870223,54.6559906,-5.933694839,0,1,0,0,0,0,1,0,1,South Antrim,938.1374447,1
462,19870314,54.594686,-5.978995,0,1,0,0,0,0,1,0,0,Belfast West,10.69025471,1
463,19870323,54.99810028,-7.30934,0,1,0,0,0,0,1,0,1,Londonderry,1526.103519,0
464,19870421,54.69977188,-6.596849918,0,1,0,0,0,0,1,0,1,Mid Ulster,2757.272662,0
465,19870624,54.588805,-5.954635,0,1,0,0,0,0,1,0,1,Belfast West,10.69025471,1
466,19870909,54.619798,-5.961192,0,1,0,0,0,0,1,0,1,Belfast North,23.29125962,1
467,19870924,54.1887207,-6.362110138,0,1,0,0,0,0,1,0,1,Armagh,1368.053543,0
468,19871108,54.32939911,-5.783594608,0,1,0,0,0,0,1,0,0,South Down,1797.012474,0
469,19871108,54.34339905,-7.634819984,0,1,0,0,0,0,1,0,1,Fermanagh and South Tyrone,3064.088904,0
470,19871108,54.34339905,-7.634819984,0,1,0,0,0,0,1,0,1,Fermanagh and South Tyrone,3064.088904,0
471,19871108,54.34339905,-7.634819984,0,1,0,0,0,0,1,0,1,Fermanagh and South Tyrone,3064.088904,0
472,19871108,54.34339905,-7.634819984,0,1,0,0,0,0,1,0,1,Fermanagh and South Tyrone,3064.088904,0
473,19871108,54.34339905,-7.634819984,0,1,0,0,0,0,1,0,1,Fermanagh and South Tyrone,3064.088904,0
474,19871108,54.34339905,-7.634819984,0,1,0,0,0,0,1,0,1,Fermanagh and South Tyrone,3064.088904,0
475,19871108,54.34339905,-7.634819984,0,1,0,0,0,0,1,0,1,Fermanagh and South Tyrone,3064.088904,0
476,19871108,54.34339905,-7.634819984,0,1,0,0,0,0,1,0,1,Fermanagh and South Tyrone,3064.088904,0
477,19871108,54.34339905,-7.634819984,0,1,0,0,0,0,1,0,1,Fermanagh and South Tyrone,3064.088904,0
478,19871108,54.34339905,-7.634819984,0,1,0,0,0,0,1,0,1,Fermanagh and South Tyrone,3064.088904,0
479,19880318,54.49639893,-7.978970051,0,1,0,0,0,0,1,0,1,Fermanagh and South Tyrone,3064.088904,0
480,19880707,54.59904128,-5.948855903,0,1,0,0,0,0,1,0,1,Belfast West,10.69025471,1
481,19880707,54.59904128,-5.948855903,0,1,0,0,0,0,1,0,1,Belfast West,10.69025471,1
482,19880804,54.48004913,-8.092619896,0,1,0,0,0,0,1,0,1,Fermanagh and South Tyrone,3064.088904,0
483,19880804,54.48004913,-8.092619896,0,1,0,0,0,0,1,0,1,Fermanagh and South Tyrone,3064.088904,0
484,19880831,54.990728,-7.344164,0,1,0,0,0,0,1,0,1,Londonderry,1526.103519,0
485,19880831,54.990728,-7.344164,0,1,0,0,0,0,1,0,1,Londonderry,1526.103519,0
486,19881026,54.5956192,-5.917319775,0,1,0,0,0,0,1,0,1,Belfast East,49.63733114,1
487,19881123,54.421361,-6.726627,0,1,0,0,0,0,1,0,1,Fermanagh and South Tyrone,3064.088904,0
488,19881123,54.421361,-6.726627,0,1,0,0,0,0,1,0,1,Fermanagh and South Tyrone,3064.088904,0
489,19881213,54.426204,-6.438509,0,1,0,0,0,0,1,0,1,Armagh,1368.053543,0
490,19890226,54.57318115,-5.991569996,0,1,0,0,0,0,1,0,1,Belfast West,10.69025471,1
491,19890307,54.6559906,-5.933694839,0,1,0,0,0,0,1,0,1,South Antrim,938.1374447,1
492,19890307,54.6559906,-5.933694839,0,1,0,0,0,0,1,0,1,South Antrim,938.1374447,1
493,19890307,54.6559906,-5.933694839,0,1,0,0,0,0,1,0,1,South Antrim,938.1374447,1
494,19890331,54.990728,-7.344164,0,1,0,0,0,0,1,0,1,Londonderry,1526.103519,0
495,19890421,54.630425,-5.973151,0,1,0,0,0,0,1,0,1,South Antrim,938.1374447,1
496,19891004,54.626371,-5.943581,0,1,0,0,0,0,1,0,1,Belfast North,23.29125962,0
497,19891018,54.450582,-6.238905,0,1,0,0,0,0,1,0,1,South Down,1797.012474,0
498,19891106,54.541469,-6.041847,0,1,0,0,0,0,1,0,1,South Antrim,938.1374447,0
499,19891115,54.46229935,-7.028140068,0,1,0,0,0,0,1,0,1,Fermanagh and South Tyrone,3064.088904,0
500,19900128,54.99810028,-7.30934,0,1,0,0,0,0,1,0,1,Londonderry,1526.103519,0
501,19900320,54.623236,-5.929074,0,1,0,0,0,0,1,0,1,Belfast North,23.29125962,0
502,19900606,54.609479,-5.971545,0,1,0,0,0,0,1,0,1,Belfast North,23.29125962,1
504,19900715,54.584957,-5.955209,0,1,0,0,0,0,1,0,1,Belfast West,10.69025471,1
505,19900724,54.34169078,-6.718499359,0,1,0,0,0,0,1,0,1,Armagh,1368.053543,0
506,19900818,54.651982,-7.516091,0,1,0,0,0,0,1,0,1,Mid Ulster,2757.272662,0
508,19901203,54.84669876,-6.675849915,0,1,0,0,0,0,1,0,1,Mid Ulster,2757.272662,0
510,19910409,54.6559906,-5.933694839,0,1,0,0,0,0,1,0,1,South Antrim,938.1374447,1
511,19910413,54.667102,-7.610639,0,1,0,0,0,0,1,0,1,Mid Ulster,2757.272662,0
512,19910503,54.347621,-6.644377,0,1,0,0,0,0,1,0,1,Armagh,1368.053543,0
513,19910521,54.57479,-5.96685,0,1,0,0,0,0,1,0,1,Belfast South,24.27765275,1
514,19910815,54.5965004,-5.955880165,0,1,0,0,0,0,1,0,1,Belfast West,10.69025471,1
515,19910920,54.5965004,-5.955880165,0,1,0,0,0,0,1,0,1,Belfast West,10.69025471,1
516,19911002,54.55921,-6.013051,0,1,0,0,0,0,1,0,0,Belfast South,24.27765275,1
517,19911113,54.58865838,-5.956499354,0,1,0,0,0,0,1,0,1,Belfast West,10.69025471,1
518,19911113,54.62042342,-5.975158252,0,1,0,0,0,0,1,0,1,Belfast North,23.29125962,1
519,19911113,54.62042342,-5.975158252,0,1,0,0,0,0,1,0,1,Belfast North,23.29125962,1
520,19911215,54.603439,-5.932226,0,1,0,0,0,0,1,0,0,Belfast North,23.29125962,1
521,19911221,54.588805,-5.954635,0,1,0,0,0,0,1,0,1,Belfast West,10.69025471,1
522,19911221,54.588805,-5.954635,0,1,0,0,0,0,1,0,1,Belfast West,10.69025471,1
523,19911221,54.6559906,-5.933694839,0,1,0,0,0,0,1,0,1,South Antrim,938.1374447,1
524,19920113,54.532948,-6.707993,0,1,0,0,0,0,1,0,1,Fermanagh and South Tyrone,3064.088904,0
525,19920117,54.59840012,-7.310070038,0,1,0,0,0,0,1,0,1,Mid Ulster,2757.272662,0
526,19920117,54.59840012,-7.310070038,0,1,0,0,0,0,1,0,1,Mid Ulster,2757.272662,0
527,19920117,54.59840012,-7.310070038,0,1,0,0,0,0,1,0,1,Mid Ulster,2757.272662,0
528,19920117,54.59840012,-7.310070038,0,1,0,0,0,0,1,0,1,Mid Ulster,2757.272662,0
529,19920117,54.59840012,-7.310070038,0,1,0,0,0,0,1,0,1,Mid Ulster,2757.272662,0
530,19920117,54.59840012,-7.310070038,0,1,0,0,0,0,1,0,1,Mid Ulster,2757.272662,0
531,19920117,54.59840012,-7.310070038,0,1,0,0,0,0,1,0,1,Mid Ulster,2757.272662,0
532,19920117,54.59840012,-7.310070038,0,1,0,0,0,0,1,0,1,Mid Ulster,2757.272662,0
533,19920203,54.6559906,-5.933694839,0,1,0,0,0,0,1,0,1,South Antrim,938.1374447,1
534,19920217,54.603473,-5.932424,0,1,0,0,0,0,1,0,1,Belfast North,23.29125962,1
535,19920309,54.61120897,-5.932290569,0,1,0,0,0,0,1,0,0,Belfast North,23.29125962,0
539,19920505,54.611902,-5.926704,0,1,0,0,0,0,1,0,1,Belfast North,23.29125962,1
540,19920821,54.613268,-5.955983,0,1,0,0,0,0,1,0,1,Belfast North,23.29125962,0
541,19920930,54.579498,-5.925474,0,1,0,0,0,0,1,0,1,Belfast South,24.27765275,1
543,19921122,54.994763,-7.34748,0,1,0,0,0,0,1,0,1,Londonderry,1526.103519,0
544,19930111,54.506578,-6.776213,0,1,0,0,0,0,1,0,1,Fermanagh and South Tyrone,3064.088904,0
545,19930121,54.61033185,-5.950516246,0,1,0,0,0,0,1,0,1,Belfast North,23.29125962,1
546,19930310,54.61086621,-5.947956775,0,1,0,0,0,0,1,0,1,Belfast North,23.29125962,0
550,19930916,54.561031,-6.100561,0,1,0,0,0,0,1,0,1,South Antrim,938.1374447,0
551,19931018,54.707813,-7.59114,0,1,0,0,0,0,1,0,1,Mid Ulster,2757.272662,0
552,19931021,54.684268,-5.957357,0,1,0,0,0,0,1,0,1,South Antrim,938.1374447,0
553,19931023,54.603582,-5.94157,0,1,0,0,0,0,1,0,1,Belfast North,23.29125962,1
554,19931023,54.603582,-5.94157,0,1,0,0,0,0,1,0,1,Belfast North,23.29125962,1
555,19931023,54.603582,-5.94157,0,1,0,0,0,0,1,0,1,Belfast North,23.29125962,1
556,19931023,54.603582,-5.94157,0,1,0,0,0,0,1,0,1,Belfast North,23.29125962,1
557,19931023,54.604241,-5.951927,0,1,0,0,0,0,1,0,1,Belfast North,23.29125962,1
558,19931023,54.604241,-5.951927,0,1,0,0,0,0,1,0,1,Belfast North,23.29125962,1
559,19931023,54.604241,-5.951927,0,1,0,0,0,0,1,0,1,Belfast North,23.29125962,1
560,19931023,54.604241,-5.951927,0,1,0,0,0,0,1,0,1,Belfast North,23.29125962,1
561,19931023,54.604241,-5.951927,0,1,0,0,0,0,1,0,1,Belfast North,23.29125962,1
562,19931214,54.594934,-5.920073,0,1,0,0,0,0,1,0,1,Belfast East,49.63733114,1
563,19940225,54.568893,-5.966524,0,1,0,0,0,0,1,0,1,Belfast South,24.27765275,1
564,19940424,55.0320015,-7.292570114,0,1,0,0,0,0,1,0,1,Londonderry,1526.103519,0
565,19940425,54.57318115,-5.991569996,0,1,0,0,0,0,1,0,0,Belfast West,10.69025471,1
566,19940503,54.579995,-5.935213,0,1,0,0,0,0,1,0,1,Belfast South,24.27765275,1
567,19940513,54.331225,-6.682986,0,1,0,0,0,0,1,0,1,Armagh,1368.053543,0
568,19941110,54.18859863,-6.361060143,0,1,0,0,0,0,1,0,0,Armagh,1368.053543,0
571,19980218,54.51843,-6.262288,0,1,0,0,0,0,1,0,0,South Antrim,938.1374447,0
572,19980718,54.611885,-5.934189,0,1,0,0,0,0,1,0,0,Belfast North,23.29125962,0
573,19980815,54.6559906,-5.933694839,0,1,0,0,0,0,1,0,0,South Antrim,938.1374447,1
574,19980815,54.6559906,-5.933694839,0,1,0,0,0,0,1,0,0,South Antrim,938.1374447,1
575,19980815,54.6559906,-5.933694839,0,1,0,0,0,0,1,0,0,South Antrim,938.1374447,1
576,19980815,54.6559906,-5.933694839,0,1,0,0,0,0,1,0,0,South Antrim,938.1374447,1
577,19980815,54.6559906,-5.933694839,0,1,0,0,0,0,1,0,0,South Antrim,938.1374447,1
578,19980815,54.6559906,-5.933694839,0,1,0,0,0,0,1,0,0,South Antrim,938.1374447,1
579,19980815,54.6559906,-5.933694839,0,1,0,0,0,0,1,0,0,South Antrim,938.1374447,1
580,19980815,54.6559906,-5.933694839,0,1,0,0,0,0,1,0,0,South Antrim,938.1374447,1
581,19980815,54.6559906,-5.933694839,0,1,0,0,0,0,1,0,0,South Antrim,938.1374447,1
582,19980815,54.6559906,-5.933694839,0,1,0,0,0,0,1,0,0,South Antrim,938.1374447,1
583,19980815,54.6559906,-5.933694839,0,1,0,0,0,0,1,0,0,South Antrim,938.1374447,1
584,19980815,54.6559906,-5.933694839,0,1,0,0,0,0,1,0,0,South Antrim,938.1374447,1
585,19980815,54.6559906,-5.933694839,0,1,0,0,0,0,1,0,0,South Antrim,938.1374447,1
586,19980815,54.6559906,-5.933694839,0,1,0,0,0,0,1,0,0,South Antrim,938.1374447,1
587,19980815,54.6559906,-5.933694839,0,1,0,0,0,0,1,0,0,South Antrim,938.1374447,1
588,19980815,54.6559906,-5.933694839,0,1,0,0,0,0,1,0,0,South Antrim,938.1374447,1
589,19980815,54.6559906,-5.933694839,0,1,0,0,0,0,1,0,0,South Antrim,938.1374447,1
590,19980815,54.6559906,-5.933694839,0,1,0,0,0,0,1,0,0,South Antrim,938.1374447,1
591,19980815,54.6559906,-5.933694839,0,1,0,0,0,0,1,0,0,South Antrim,938.1374447,1
592,19980815,54.6559906,-5.933694839,0,1,0,0,0,0,1,0,0,South Antrim,938.1374447,1
593,19980815,54.6559906,-5.933694839,0,1,0,0,0,0,1,0,0,South Antrim,938.1374447,1
594,19980815,54.6559906,-5.933694839,0,1,0,0,0,0,1,0,0,South Antrim,938.1374447,1
595,19980815,54.6559906,-5.933694839,0,1,0,0,0,0,1,0,0,South Antrim,938.1374447,1
596,19980815,54.6559906,-5.933694839,0,1,0,0,0,0,1,0,0,South Antrim,938.1374447,1
597,19980815,54.6559906,-5.933694839,0,1,0,0,0,0,1,0,0,South Antrim,938.1374447,1
598,19980815,54.6559906,-5.933694839,0,1,0,0,0,0,1,0,0,South Antrim,938.1374447,1
599,19980815,54.6559906,-5.933694839,0,1,0,0,0,0,1,0,0,South Antrim,938.1374447,1
600,19980815,54.6559906,-5.933694839,0,1,0,0,0,0,1,0,0,South Antrim,938.1374447,1
601,19980815,54.6559906,-5.933694839,0,1,0,0,0,0,1,0,0,South Antrim,938.1374447,1
602,19690602,54.34640121,-6.656970024,0,1,0,0,0,0,0,0,0,Armagh,1368.053543,0
603,19690614,54.601926,-5.931492,0,1,0,0,0,0,0,0,0,Belfast North,23.29125962,1
604,19690810,54.99810028,-7.30934,0,1,0,0,0,0,0,0,0,Londonderry,1526.103519,0
605,19690815,54.5965004,-5.955880165,0,1,0,0,0,0,0,0,0,Belfast West,10.69025471,1
606,19690815,54.61503,-5.952737,0,1,0,0,0,0,0,0,0,Belfast North,23.29125962,0
607,19700627,54.610596,-5.960086,0,1,0,0,1,0,0,0,1,Belfast North,23.29125962,1
608,19701116,54.5965004,-5.955880165,0,1,0,0,0,0,0,1,0,Belfast West,10.69025471,1
